,0
220,0.993658831501
221,0.999498014832
222,0.998415285099
223,0.98916184716
224,0.395921251446
225,0.0469702461005
226,0.0945065341223
227,0.993700095718
228,0.99984656612
229,0.618397016723
230,0.0428474117931
231,0.998699312488
232,0.972165484557
233,0.999957629902
234,0.00453022185534
235,0.00384272405493
236,0.99985644336
237,0.999348285498
238,0.924848410002
239,0.926979490957
240,0.999152811229
241,0.999578868441
242,0.998460312473
243,0.973117129705
244,0.992763615399
245,0.968977767198
246,0.982813759794
247,0.868080335681
248,0.944342971824
249,0.999418010644
250,0.99383486607
251,0.999954731036
252,0.999501722194
253,0.982686131764
254,0.999442600734
255,0.993304960015
256,0.999358184735
257,0.986193951648
258,0.97243667308
259,0.999856583101
260,0.991879875646
261,0.99979054099
262,0.980415417942
263,0.997714023986
264,0.483844096225
265,0.731942754202
266,0.997635061159
267,0.998760293154
268,0.998771500973
269,0.999460285551
270,0.992925714609
271,0.797275179229
272,0.903718108824
273,0.999975130884
274,0.412550395862
275,0.984669465837
276,0.995380578011
277,0.937660956915
278,0.999211059589
279,0.981114841871
280,0.870447234319
281,0.0316565317804
282,0.999363336264
283,0.999447252275
284,0.986457033205
285,0.993754335913
286,0.695480226686
287,0.98906935371
288,0.996514367402
289,0.988022283797
290,0.999812214742
291,0.995886227431
292,0.996078381617
293,0.95838024615
294,0.999210456028
295,0.982487542036
296,0.660797946222
297,0.972136396661
298,0.890901875976
299,0.997818650878
300,0.936626954024
301,0.979890074589
302,0.993377998978
303,0.992499882231
304,0.997089324477
305,0.998745119459
306,0.978344629942
307,0.999870427965
308,0.998155261951
309,0.983736734747
310,0.992231349924
311,0.993186133075
312,0.990815623765
313,0.988604577727
314,0.99723745962
315,0.990768682444
316,0.242722001252
317,0.997375676373
318,0.984466276127
319,0.983731555285
320,0.0267763410105
321,0.994558690354
322,0.999539601876
323,0.998568291604
324,0.989985800283
325,0.990319207589
326,0.977964279777
327,0.999579626002
328,0.76259108854
329,0.972464554268
330,0.993378812167
331,0.934107064409
332,0.99972506984
333,0.999398799133
334,0.998673150504
335,0.999713709479
336,0.989577485329
337,0.974118315767
338,0.999664590974
339,0.10290070879
340,0.992188039618
341,0.853827773343
342,0.976825312754
343,0.367841098524
344,0.999643037163
345,0.998310192876
346,0.294575894786
347,0.996592308746
348,0.985782237765
349,0.99877719513
350,0.96347409058
351,0.997987316354
352,0.844872783382
353,0.994953796379
354,0.996098282914
355,0.956913276747
356,0.802661960293
357,0.85786285853
358,0.995941835544
359,0.986217330798
360,0.114709879594
361,0.993471753026
362,0.996957917505
363,0.995475282759
364,0.999900956119
365,0.547216745169
366,0.998579400991
367,0.997971003415
368,0.979103855679
369,0.783866969795
370,0.998984406519
371,0.977951148707
372,0.99983969446
373,0.032753036935
374,0.99560148066
375,0.993206115451
376,0.994879354635
377,0.995387263593
378,0.926660050999
379,0.994404036014
380,0.569465180669
381,0.987486166654
382,0.922102540959
383,0.851052792743
384,0.982495679907
385,0.925815069988
386,0.999980199463
387,0.999898203802
388,0.997284391527
389,0.980460189594
390,0.999983051058
391,0.99775499986
392,0.999210437273
393,0.998939855256
394,0.996467976524
395,0.00577769030483
396,0.628705720252
397,0.033812547623
398,0.951750806192
399,0.998957435221
400,0.999407377614
401,0.573714530361
402,0.0757882494083
0,0.962033167269
1,0.999715834015
2,0.984580876278
3,0.988719888743
4,0.995229791852
5,0.963970111673
6,0.989463565871
7,0.462468840386
8,0.996968571556
9,0.995802620443
10,0.998695043734
11,0.992973182032
12,0.965680560066
13,0.993488698255
14,0.985950666791
15,0.342719074039
16,0.997966403581
17,0.925831861844
18,0.99858911716
19,0.999730421828
20,0.979769012307
21,0.97445744017
22,0.984409814817
23,0.998623536148
24,0.866655170115
25,0.998047519643
26,0.997181092347
27,0.999708483345
28,0.99868624512
29,0.999232529661
30,0.654094435779
31,0.97964858251
32,0.0270349516847
33,0.992013902892
34,0.994191790162
35,0.993410595237
36,0.120565248974
37,0.977967559419
38,0.949811430604
39,0.916853475189
40,0.990800901439
41,0.999223773613
42,0.99844784647
43,0.995696854788
44,0.993076201914
45,0.499384610462
46,0.998845647849
47,0.998199664804
48,0.997674830906
49,0.999562852249
50,0.972578854551
51,0.99970508106
52,0.999068973057
53,0.998993282463
54,0.999412360903
55,0.99986070612
56,0.1788748581
57,0.994766517017
58,0.0346630801123
59,0.972624357148
60,0.999045503736
61,0.919737754152
62,0.983205501184
63,0.999158251049
64,0.994300337278
65,0.99907846689
66,0.978014198812
67,0.972497720845
68,0.501335034063
69,0.925245612513
70,0.999919707119
71,0.0994465270929
72,0.963256600321
73,0.958323226253
74,0.99688131032
75,0.987414970151
76,0.751030411427
77,0.998925749421
78,0.305051036323
79,0.998315133589
80,0.998923583155
81,0.99729337423
82,0.74504743061
83,0.964336685745
84,0.999037009912
85,0.994458757535
86,0.999573070674
87,0.93598034137
88,0.997804501139
89,0.00907713340959
90,0.0326714460433
91,0.946005117143
92,0.853628601881
93,0.994525407975
94,0.0428522526219
95,0.999786418081
96,0.0434939932867
97,0.999965741767
98,0.988049607302
99,0.00690567780905
100,0.982620499504
101,0.996989439784
102,0.982292619907
103,0.987742940321
104,0.978088298036
105,0.968079791396
106,0.912397627365
107,0.00671121822718
108,0.991941651585
109,0.999303389663
110,0.654872872467
111,0.631272397406
112,0.897857494549
113,0.948327225435
114,0.993887127614
115,0.983332511739
116,0.999796041911
117,0.998124788099
118,0.900380113598
119,0.97552907354
120,0.981730831502
121,0.968651847081
122,0.0420076518017
123,0.00899721544404
124,0.991900365587
125,0.020790361694
126,0.82955016888
127,0.999660725933
128,0.937790862551
129,0.986128282601
130,0.992202599636
131,0.229370980848
132,0.988527454052
133,0.0416223640569
134,0.00451928857582
135,0.75486724746
136,0.999751413477
137,0.741546424616
138,0.986519304564
139,0.985774587467
140,0.964254902013
141,0.395118474571
142,0.910880661974
143,0.188708199754
144,0.997030962726
145,0.20335861334
146,0.0812490979234
147,0.99769089891
148,0.995815392488
149,0.811997027287
150,0.0378363856732
151,0.855982517533
152,0.993199110295
153,0.91521391417
154,0.998632103808
155,0.998041256896
156,0.999253423353
157,0.995552839029
158,0.999428982307
159,0.962260778187
160,0.996862223827
161,0.380702362339
162,0.109951646535
163,0.998747309531
164,0.99928755128
165,0.998127782741
166,0.999224390626
167,0.993405474428
168,0.932839944102
169,0.999847184099
170,0.120733782587
171,0.976341098196
172,0.99773530445
173,0.999832040912
174,0.999798621069
175,0.999266237146
176,0.994333481017
177,0.74777288156
178,0.92160727432
179,0.999970475549
180,0.999705144279
181,0.986636008303
182,0.999807113205
183,0.999691299881
184,0.155563159691
185,0.823993040561
186,0.995957694315
187,0.579168037507
188,0.995893717528
189,0.99868023404
190,0.238214410941
191,0.89684377048
192,0.988415235819
193,0.9796789023
194,0.988558772049
195,0.996097559681
196,0.863358090438
197,0.0115326960006
198,0.0506488121824
199,0.976015473914
200,0.994212141252
201,0.994588263869
202,0.990616291062
203,0.316803253407
204,0.994034183333
205,0.98860956473
206,6.41414497523e-05
207,0.972356387732
208,0.97439053318
209,0.998887916327
210,0.906680788293
211,0.618426133259
212,0.930323166331
213,0.998940471876
214,0.99846675547
215,0.999900580462
216,0.999766134907
217,0.998439740434
218,0.996170647515
219,0.992914307506
220,0.998130699875
221,0.940152911131
222,0.0415263348858
223,0.998073966331
224,0.993449802355
225,0.999432057262
226,0.996763703729
227,0.99998719222
228,0.0207274815997
229,0.999966203623
230,0.0190302003649
231,0.97487283716
232,0.999192243806
233,0.462434030647
234,0.97791633005
235,0.946999280794
236,0.0161752680649
237,0.00990700704617
238,0.834510464093
239,0.659671425324
240,0.986460250672
241,0.996458125948
242,0.999931586657
243,0.997228882141
244,0.607595946868
245,0.999720407523
246,0.00404456531942
247,0.90428100368
248,0.99913104585
249,0.645264893274
250,0.981976743098
251,0.993881515749
252,0.981277688952
253,0.999442068624
254,0.997926701877
255,0.999852766775
256,0.997520783873
257,0.762042145644
258,0.00767485103557
259,0.673785939898
260,0.993949628471
261,0.665736271897
262,0.989121659322
263,0.523181232768
264,0.999951264319
265,0.988243519193
266,0.992045401819
267,0.815806832254
268,0.479072590861
269,0.952615884235
270,0.993505100523
271,0.957567158334
272,0.984789841071
273,0.948471016782
274,0.909325022327
275,0.908989794127
276,0.416114099879
277,0.913118669265
278,0.999758169817
279,0.0108324934855
280,0.975488307408
281,0.890240976578
282,0.975516955254
283,0.998121536211
284,0.999872344724
285,0.980186755238
286,0.998435286616
287,0.997330064172
288,0.96284861637
289,0.959469372545
290,0.989033241936
291,0.0855237143091
292,0.100942227216
293,0.869235522225
294,0.645761937401
295,0.974982264154
296,0.838759217151
297,0.999848206955
298,0.997932876558
299,0.866540750851
300,0.0029219257933
301,0.98290904387
302,0.733967908313
303,0.281526018818
304,0.0509606028578
305,0.981188809464
306,0.999835501471
307,0.987388718598
308,0.982033533665
309,0.995654052384
310,0.994511671052
311,0.991248623705
312,0.294061661649
313,0.159461400673
314,0.999558988544
315,0.961242983954
316,0.751939063644
317,0.997417612963
318,0.32434556077
319,0.98620486391
320,0.999561217643
321,0.902387813369
322,0.911135394103
323,0.998640637795
324,0.994805449547
325,0.782575341613
326,0.798125963473
327,0.994818117177
328,0.940633775532
329,0.999895762084
330,0.971381479814
331,0.998931881376
332,0.998653447631
333,0.996736477597
334,0.909467025585
335,0.946993644037
336,0.0394403982017
337,0.721860932249
338,0.954354218046
339,0.0369292666255
340,0.240219089166
341,0.718087387719
342,0.0150695062373
343,0.974552871738
344,0.992983231294
345,0.248439383044
346,0.082039237928
347,0.652690659502
348,0.989859219703
349,0.720534385585
350,0.00644606388539
351,0.0489482438891
352,0.272008129312
353,0.783297797597
354,0.566384017473
355,0.835210182206
356,0.992638237535
357,0.999948765881
358,0.994833657995
359,0.999544738975
360,0.897962894049
361,0.996275880028
362,0.0241065778414
363,0.333241891852
364,0.999802655655
365,0.999824246811
366,0.999980246426
367,0.942768238377
368,0.334493894656
369,0.12003148498
370,0.0313472310021
371,0.996775871849
372,0.207514854939
373,0.391103772577
374,0.998274853672
375,0.983615117593
376,0.0251479561083
377,0.984357333202
378,0.99944652239
379,0.965821383336
380,0.995042054503
381,0.992880530666
382,0.00221301396762
383,0.00279073075291
384,0.972072038765
385,0.572081355495
386,0.896898512554
387,0.870052248569
388,0.995019322951
389,0.0597708921749
390,0.520309125219
391,0.989133224532
392,0.991195134509
393,0.855784983103
394,0.978407005922
395,0.99986833539
396,0.999163506562
397,0.999268107517
398,0.994319766941
399,0.310854521529
400,0.957214028391
401,0.0281720192923
402,0.998849888402
403,0.987334168952
404,0.00736458030337
405,0.853343956723
406,0.904264142312
407,0.989633022322
408,0.998952661016
409,0.476481662323
410,0.315735365768
411,0.978955269917
412,0.578738602957
413,0.192602718369
414,0.991954406708
415,0.148295208488
416,0.855425222034
417,0.997620884689
418,0.501498212922
419,0.995314241989
420,0.998213428388
421,0.997972405622
422,0.998600898844
423,0.875603071415
424,0.990729844714
425,0.979605223109
426,0.999951606073
427,0.962489144777
428,0.969867268428
429,0.999750883398
430,0.902776305967
431,0.999669637462
432,0.952826967503
433,0.999074265588
434,0.99915719114
435,0.282715704943
436,0.346049865879
437,0.997045832698
438,0.981601681974
439,0.000486332924332
440,0.990426760055
441,0.982107746517
442,0.993216946193
443,0.0487287728353
444,0.369220783415
445,0.999613942227
446,0.976228993304
447,0.992244277682
448,0.765708024041
449,0.747584337631
450,0.999835444553
451,0.981599026929
452,0.484701191322
453,0.124395964331
454,0.270317389863
455,0.404921058294
456,0.997262932324
457,0.682454086655
458,0.988038292219
459,0.960016535019
460,0.799990200423
461,0.892472009097
462,0.99860726733
463,0.430097939211
464,0.0801120816678
465,0.000706369044654
466,0.991886990627
467,0.900164315017
468,0.774218618484
469,0.983751786873
470,0.992863905062
471,0.16158763774
472,0.937470630405
473,0.990323901778
474,0.32468321306
475,0.99475617334
476,0.0688603857529
477,0.955220948421
478,0.489109653579
479,0.989483253671
480,0.244908946479
481,0.0522883658915
482,0.00243103106013
483,0.954187110479
484,0.810221022695
485,0.005903182492
486,0.115909622098
487,0.0413130029875
488,0.837169667205
489,0.999147097301
490,0.992573165667
491,0.018223748235
492,0.986938526307
493,0.059115471423
494,0.99938470952
495,0.985143527563
496,0.957869386469
497,0.99894699706
498,0.974212846186
499,0.999263378339
500,0.753945694459
501,0.999411639049
502,0.999571354609
503,0.955592086677
504,0.999115842122
505,0.998944500408
506,0.968278883586
507,0.994421905298
508,0.997501429733
509,0.982302987679
510,0.998849859501
511,0.985809153089
512,0.99947559711
513,0.995067668175
514,0.98945650377
515,0.997559843572
516,0.996890231612
517,0.992977671222
518,0.998342350668
519,0.911007668684
520,0.992342620551
521,0.974419106094
522,0.994704939748
523,0.970500145199
524,0.972460572063
525,0.996092877938
526,0.993676487371
527,0.490432370878
528,0.992206860958
529,0.974884689276
530,0.995852503562
531,0.993934827115
532,0.998287116245
533,0.966115820804
534,0.997596790422
535,0.992698971975
536,0.993949678304
537,0.995862823839
538,0.900992838734
539,0.99909191878
540,0.991068840843
541,0.985978417941
542,0.000652853834021
543,0.993980175302
544,0.943672864198
545,0.996664395928
546,0.896433924016
547,0.902047501477
548,0.993155343438
549,0.279098724158
550,0.966654034637
551,0.993689559891
552,0.741029271584
553,0.997522479195
554,0.970575892754
555,0.999666128246
556,0.74397488143
557,0.997976052029
558,0.993383292856
559,0.996745826677
560,0.997485980011
561,0.977693193238
562,0.998563010307
563,0.252593623377
564,0.584737782186
565,0.996210787844
566,0.999566845521
567,0.998771907002
568,0.913124273784
569,0.00849292940218
570,0.994052028434
571,0.99992597052
572,0.999185031612
573,0.185865887779
574,0.998487587786
575,0.999826936907
576,0.239495047236
577,0.226456085179
578,0.0651093596408
579,0.99471851027
580,0.99801328576
581,0.999792787482
582,0.999091837236
583,0.591061125127
584,0.373771888818
585,0.885664499142
586,0.99880554736
587,0.969411871347
588,0.997741759069
589,0.128583539614
590,0.999653238192
591,0.998342918193
592,0.999880925035
593,0.981110355224
594,0.385958833479
595,0.997560303109
596,0.980280547782
597,0.983491943605
598,0.978728722486
599,0.897918393349
600,0.999237699614
601,0.996885967021
602,0.804352103651
603,0.999494271974
604,0.900849953495
605,0.999491039562
606,0.999414397953
607,0.596363742759
608,0.493796471793
609,0.0182951176237
610,0.977144850093
611,0.0857745225977
612,0.994414821371
613,0.417870144114
614,0.991583266559
615,0.964069226912
616,0.984959324706
617,0.392266106168
618,0.999226809803
619,0.992660633887
620,0.999842962103
621,0.978137295486
622,0.753853016194
623,0.993672584827
624,0.999908877954
625,0.99389541242
626,0.996675266317
627,0.739163667237
628,0.998907795061
629,0.989826502183
630,0.992998409299
631,0.991323453685
632,0.99998508191
633,0.83462125563
634,0.995989520276
635,0.986402273159
636,0.994336872143
637,0.885287747583
638,0.999884144485
639,0.997488887857
640,0.985726291919
641,0.999013903321
642,0.784772010246
643,0.921365913232
644,0.990736843753
645,0.993091724521
646,0.995418158588
647,0.999803929273
648,0.998207247273
649,0.99873750648
650,0.99906214226
651,0.978891535073
652,0.963441392216
653,0.880670729001
654,0.233293707935
655,0.0263854201313
656,0.999656151234
657,0.95275136496
658,0.999995238426
659,0.00609293954081
660,0.92829980448
661,0.5554317295
662,0.9859386207
663,0.497893853714
664,0.997734843312
665,0.996755123541
666,0.999921437335
667,0.981351600788
668,0.958711222442
669,0.524313038093
670,0.956869896719
671,0.993181984867
672,0.992800712204
673,0.999415462404
674,0.141093004806
675,0.885720437201
676,0.997960949877
677,0.917116087773
678,0.0011232897744
679,0.633228140507
680,0.983392154763
681,0.9586805204
682,0.999751840301
683,0.434897596592
684,0.94415705643
685,0.615514902108
686,0.954714174328
687,0.997022811499
688,0.955923149927
689,0.997034796597
690,0.358669394697
691,0.959986694697
692,0.224424752514
693,0.998589738253
694,0.990615568717
695,0.924426370006
696,0.991574242628
697,0.997041448357
698,0.99947999057
699,0.500558726194
700,0.989158796436
701,0.999667709587
702,0.927276516605
703,0.98472276426
704,0.996165677144
705,0.996900398223
706,0.937732268024
707,0.671641819263
708,0.996770926501
709,0.90710408331
710,0.957941135771
711,0.984558371771
712,0.274846875976
713,0.809287127271
714,0.989099536991
715,0.0716910086225
716,0.934837499728
717,0.999617090973
718,0.332145052413
719,0.993116233291
720,0.997409364907
721,0.867762468797
722,0.9956470982
723,0.997234348547
724,0.251173393162
725,0.753170337247
726,0.0672567230915
727,0.996619421185
728,0.943939651171
729,0.991459732941
730,0.972671671777
731,0.996729033137
732,0.92181638732
733,0.923846696186
734,0.981725876356
735,0.788653895355
736,0.0126984835354
737,0.643297017981
738,0.820433567645
739,0.997277839747
740,0.77460286994
741,0.998868543184
742,0.996198978941
743,0.99566608751
744,0.889193099101
745,0.995347752297
746,0.969576839123
747,0.917428168662
748,0.839568838853
749,0.0923966853003
750,0.0120187864156
751,0.929661514571
752,0.924850992877
753,0.999623374439
754,0.533946314259
755,0.998016576068
756,0.989546435714
757,0.990167800783
758,0.0133332681941
759,0.985945195355
760,0.990600725515
761,0.979763481392
762,0.971343313373
763,0.991263363456
764,0.999912167168
765,0.998599846171
766,0.989794149695
767,0.683294097243
768,0.946434050065
769,0.00277137951191
770,0.759670959046
771,0.992225076335
772,0.407095844203
773,0.92805697954
774,0.982033804978
775,0.990894777885
776,0.999920309385
777,0.995863212599
778,0.996787933696
779,0.971131578335
780,0.999757027386
781,0.993305298678
782,0.999958557377
783,0.988428112581
784,0.999151598692
785,0.993932793357
786,0.820459998297
787,0.984923092252
788,0.901069417047
789,0.97491885876
790,0.994751590558
791,0.19030259677
792,0.984826779449
793,0.178821836513
794,0.987265042288
795,0.999305529847
796,0.413198435446
797,0.988443575233
798,0.910375293754
799,0.999233546677
800,0.963790550951
801,0.984785175731
802,0.994182546616
803,0.999800173437
804,0.991113087704
805,0.993548927087
806,0.992414725932
807,0.999172083357
808,0.624568918885
809,0.438058505552
810,0.992710425074
811,0.999569381175
812,0.999821291601
813,0.00573944593149
814,0.999472545359
815,0.028202138436
816,0.774687088131
817,0.0729144526032
818,0.964566292719
819,0.617974856539
820,0.887255371983
821,0.988722385757
822,0.996657659087
823,0.247853426873
824,0.916630212911
825,0.728541668922
826,0.969909356704
827,0.990041175477
828,0.986795666487
829,0.984513628458
830,0.982323832573
831,0.0400647959565
832,0.995078221108
833,0.118602121683
834,0.342563152732
835,0.866913492004
836,0.993438027336
837,0.983318087287
838,0.996415076919
839,0.981189498833
840,0.998739107044
841,0.99955339769
842,0.00986254797366
843,0.997016411402
844,0.958803812285
845,0.825424693714
846,0.00118064932818
847,0.562100740761
848,0.997038859951
849,0.996766055678
850,0.397827031686
851,0.986688420532
852,0.853027023802
853,0.567166307054
854,0.898482458695
855,0.998129677911
856,0.00769702167911
857,0.059659121741
858,0.844942749929
859,0.0338300100655
860,0.339015919974
861,0.12952672722
862,0.996320577493
863,0.999818091122
864,0.989768622908
865,0.9722932765
866,0.970479008571
867,0.744701810518
868,0.00207379500253
869,0.985000936967
870,0.962289017625
871,0.998790034587
872,0.719604847114
873,0.0805565195689
874,0.667881390364
875,0.935692018104
876,0.938785887353
877,0.926086481817
878,0.994286635744
879,0.975778857233
880,0.707890281359
881,0.996924582472
882,0.988714174329
883,0.997529551432
884,0.838544340458
885,0.76850908295
886,0.312770853438
887,0.917167184812
888,0.236448569169
889,0.998882625483
890,0.567603341019
891,0.00436224095898
892,0.998936783724
893,0.806336508934
894,0.855029443241
895,0.783195879186
896,0.762082322078
897,0.995793333328
898,0.979486921624
899,0.897119163717
900,0.0216553070547
901,0.994104367752
902,0.0919548298155
903,0.0428343559904
904,0.069790412022
905,0.999986607652
906,0.708806953698
907,0.00135931562532
908,0.0279969725761
909,0.0963934280798
910,0.123306916177
911,0.00156302728398
912,0.0422489450599
913,0.309198490386
914,0.00114882856529
915,0.0923515207997
916,0.15552636817
917,0.0141157606464
918,0.153796165904
919,0.0337542268031
920,0.0207786578987
921,0.996505489749
922,8.22917624832e-05
923,0.463879390335
924,0.190418766567
925,0.00130797515537
926,0.717320154651
927,0.942361285711
928,0.27190735258
929,0.680913122216
930,0.485868181755
931,0.423170450798
932,0.873947599144
933,0.99630455973
934,0.983194183148
935,0.136147174291
936,0.989611624345
937,0.999145678165
938,0.999251926806
939,0.983609092169
940,0.989830079334
941,0.984174757931
942,0.999973164644
943,0.992074213024
944,0.103741014682
945,0.0383880409929
946,0.999723521191
947,0.997989073632
948,0.952988764085
949,0.380157725949
950,0.991280654995
951,0.0595753890621
952,0.999997868374
953,0.997973291275
954,0.997042898305
955,0.983314943254
956,0.837568011857
957,0.999974142919
958,0.999755122305
959,0.996979411611
960,0.972122081991
961,0.98914850789
962,0.496737923894
963,0.910073670375
964,0.999109894455
965,0.876208929086
966,0.985576979954
967,0.998841684725
968,0.970594557128
969,0.994339102363
970,0.998901508867
971,0.629005137855
972,0.99873135542
973,0.992019604936
974,0.996055341672
975,0.976847837338
976,0.999736146576
977,0.999659259635
978,0.616614768881
979,0.959857214943
980,0.997779257139
981,0.99077300797
982,0.999424138772
983,0.920709169486
984,0.996272684941
985,0.710461870111
986,0.987986962165
987,0.99571254642
988,0.998757215004
989,0.987436683546
990,0.999517717467
991,0.997997069893
992,0.915141660637
993,0.998975888065
994,0.505385159385
995,0.998383205951
996,0.975263344867
997,0.998381126716
998,0.479963660652
999,0.0042218820374
1000,0.995063376982
1001,0.999473100717
1002,0.552019869576
1003,0.999146012314
1004,0.566145962691
1005,0.99988757935
1006,0.99073947518
1007,0.0376162530455
1008,0.998917664663
1009,0.984462836502
1010,0.999308072501
1011,0.99906980648
1012,0.996403259613
1013,0.998913514759
1014,0.995363846355
1015,0.978465103483
1016,0.971782766269
1017,0.985331845743
1018,0.989962963089
1019,0.512861387613
1020,0.999939277165
1021,0.987505389162
1022,0.925726782187
1023,0.891487243224
1024,0.258252743241
1025,0.981297572746
1026,0.0851406535266
1027,0.997412653341
1028,0.369867610438
1029,0.955912751957
1030,0.999401706109
1031,0.97244629323
1032,0.994185411727
1033,0.236727955059
1034,0.999603674137
1035,0.995762897309
1036,0.999428915731
1037,0.999500152074
1038,0.999091070738
1039,0.993343816314
1040,0.998446502483
1041,0.953492608046
1042,0.999740579843
1043,0.971940712599
1044,0.882744818543
1045,0.999698807176
1046,0.998354181738
1047,0.168660127899
1048,0.919587388455
1049,0.0279152820249
1050,0.847719184673
1051,0.905618623759
1052,0.992258225949
1053,0.00341345700275
1054,0.999487139836
1055,0.076804253185
1056,0.998359652917
1057,0.995561085088
1058,0.998390527859
1059,0.279350262373
1060,0.994697090869
1061,0.425168779558
1062,0.993511004643
1063,0.95770545278
1064,0.687790438261
1065,0.99805890834
1066,0.984535236251
1067,0.966928752837
1068,0.99381624767
1069,0.919993487444
1070,0.927688947017
1071,0.984838212775
1072,0.996976766562
1073,0.474653685616
1074,0.660613682485
1075,0.970378026392
1076,0.972738393211
1077,0.378146788605
1078,0.984463836185
1079,0.985545938514
1080,0.996791149159
1081,0.357367795404
1082,0.999237709719
1083,0.0334749726162
1084,0.0566675161006
1085,0.996862491671
1086,0.435607392059
1087,0.00254329667353
1088,0.995884965613
1089,0.979455096824
1090,0.994292872996
1091,0.778312963783
1092,0.766241511518
1093,0.939765567543
1094,0.996910643307
1095,0.995573713384
1096,0.999060157103
1097,0.243014826729
1098,0.986451085179
1099,0.999669532633
1100,0.968053699185
1101,0.369957412286
1102,0.990382351429
1103,0.998455247598
1104,0.0892919124812
1105,0.939609627722
1106,0.98943424937
1107,0.99895973154
1108,0.993135666415
1109,0.99964552033
1110,0.97815987338
1111,0.995185694813
1112,0.998967111775
1113,0.994939637425
1114,0.896609587985
1115,0.996194945558
1116,0.994787083512
1117,0.980198269001
1118,0.770542048339
1119,0.985796331711
1120,0.999901580448
1121,0.0477239050645
1122,0.996716580571
